전표일자,전표번호,계정코드,계정과목,차변금액,대변금액,거래처코드,입력사원,입력일자
20230726,2,10800,외상매출금,0,55000,81770,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,220000,81781,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,143000,81791,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,66000,81800,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,99000,14567,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,66000,82185,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,81806,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,9086,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,945,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,10888,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,88000,13453,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,83194,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,143000,5183,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,44000,12049,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,440000,6046,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,6046,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,66000,12088,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,12792,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,11408,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,84064,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,121000,8781,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,13868,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,3367,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,22000,11043,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,12144,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,13054,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,13308,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,99000,10664,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,5086,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,88000,5002,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,88000,14003,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,110000,12733,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,100000,14541,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,12760,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,66000,11873,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,11873,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,155000,11873,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,176000,9467,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,121000,4233,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,110000,13941,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,99000,89049,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,81848,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,87467,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,11340,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,12602,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,99000,4895,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,12250,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,187000,8211,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,10717,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,4424,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,87334,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,81175,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,81322,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,6516,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,66000,81306,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,150000,89326,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,150000,89326,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,81301,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,5177,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,176000,14248,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,14001,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,11401,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,81274,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,9562,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,12356,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,12338,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,66000,82813,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,81268,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,110000,12132,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,66000,12132,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,81262,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,89,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,99000,9316,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,44000,80753,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,110000,14589,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,87162,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,12205,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,80813,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,110000,11405,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,10814,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,9893,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,143000,12040,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,10586,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,10532,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,99000,8564,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,12246,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,12207,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,187000,3223,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,130000,11191,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,110000,11191,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,14126,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,13755,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,2662,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,12372,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,110000,13482,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,66000,12334,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,231000,13510,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,110000,14673,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,121000,9413,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,44000,81869,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,121000,10665,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,10708,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,88000,82231,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,12466,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,110000,10734,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,12161,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,66000,12114,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,99000,9993,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,88000,2979,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,14533,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,4874,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,81877,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,8260,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,14563,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,88000,13283,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,66000,12019,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,88000,14395,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,7107,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,12919,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,143000,11252,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,10598,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,4089,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,3661,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,81883,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,121000,14837,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,132000,11970,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,110000,13327,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,81554,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,5518,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,3032,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,540,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,66000,10812,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,132000,12645,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,13997,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,121000,12315,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,165000,12122,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,88505,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,13195,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,150000,13344,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,55000,13050,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,77000,12359,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,66000,9575,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,88000,14969,1183,2023-07-26오전11:00:55
20230726,2,10800,외상매출금,0,66000,5924,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,10656,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,132000,13136,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,9656,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,10124,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,110000,12629,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,132000,11494,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,88000,12982,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,88000,14869,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,10553,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,319000,2824,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,191,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,81904,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,14464,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,308000,10105,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,4059,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,12921,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,12046,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,12169,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,110000,4176,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,12210,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,12378,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,8443,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,84697,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,5201,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,66000,8710,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,5689,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,85078,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,82112,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,81922,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,88854,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,81926,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,87482,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,286000,3713,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,550000,13245,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,209000,8710,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,66000,14845,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,8769,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,14587,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,11358,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,11234,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,88000,13487,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,12945,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,89257,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,165000,11645,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,81966,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,494,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,81970,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,12270,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,14169,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,13052,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,13137,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,81979,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,154000,13026,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,81982,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,4029,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,81984,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,80676,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,11130,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,66000,87505,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,66000,13897,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,4400,87505,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,13810,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,143000,13897,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,7522,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,14005,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,132000,13449,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,66000,13449,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,10883,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,88000,12955,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,176000,13408,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,6934,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,87509,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,12374,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,344000,88479,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77700,10893,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,5240,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,121000,8607,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,66000,14709,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,11827,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,9205,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,5835,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,275000,10687,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,6976,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,154000,14452,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,11437,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,84025,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,9914,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,85796,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,9898,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,1768,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,14044,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,66000,14201,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,10889,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,88000,12523,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,10802,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,13811,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,12867,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,12867,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,12772,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,10731,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,14002,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,83121,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,82089,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,88000,13996,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,88000,14201,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,88000,13816,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,12181,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,88000,14734,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,82026,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,110000,12799,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,82028,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,12274,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,81070,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,12434,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,286000,82033,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,132000,14154,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,176000,14903,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,154000,14595,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,121000,12741,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,14738,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,110000,13867,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,121000,14100,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,198000,12686,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,70000,13178,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,121000,14724,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,121000,13615,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,66000,9963,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,14641,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,187000,12601,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,165000,14060,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,11935,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,82050,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,1450,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,82052,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,82054,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,99000,89284,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,87521,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,4400,87521,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,4143,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,84668,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,33000,82068,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,12320,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,77000,6696,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,5910,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,82074,1183,2023-07-26오전11:00:56
20230726,2,10800,외상매출금,0,55000,12358,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,12382,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,44000,12156,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,110000,13179,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82091,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,44000,87533,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,143000,10816,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,143000,10816,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82101,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82105,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,330000,87505,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82107,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,87543,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82109,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,4259,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,6681,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,408,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,88000,82123,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82124,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,379,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,143000,13155,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,77000,12173,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,87516,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,44000,82128,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,77000,82130,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,101,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,81958,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82137,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82141,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82142,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,3493,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,4529,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,77000,82144,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,4954,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,4242,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,11365,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,77000,82153,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82159,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,77000,82163,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82162,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82168,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,12365,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,77000,679,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,99000,82166,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,4400,82166,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,2190,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82175,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,77000,82183,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,3296,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,87555,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,77000,10729,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,187000,13995,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,5031,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,11339,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,99000,82199,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,10988,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82201,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,143000,12759,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82203,1183,2023-07-26오전11:00:57
20230726,2,10800,외상매출금,0,55000,82204,1183,2023-07-26오전11:00:57
